id,value
id_0,36.752646
id_1,12.911554
id_2,9.395362
id_3,18.358923
id_4,27.464857
id_5,98.182875
id_6,25.944050
id_7,35.284960
id_8,40.713601
id_9,20.572710
id_10,25.281958
id_11,39.726618
id_12,40.306301
id_13,15.338364
id_14,25.818226
id_15,38.734728
id_16,31.722105
id_17,50.375494
id_18,22.384485
id_19,10.866091
id_20,30.663231
id_21,32.358985
id_22,49.601172
id_23,43.598377
id_24,17.835804
id_25,13.640919
id_26,43.687371
id_27,30.733929
id_28,62.302953
id_29,18.627018
id_30,16.143377
id_31,43.030955
id_32,35.559065
id_33,33.958514
id_34,54.840576
id_35,35.832463
id_36,14.867257
id_37,48.323780
id_38,22.470769
id_39,2.496187
id_40,24.784296
id_41,10.050260
id_42,42.779865
id_43,30.708957
id_44,58.792336
id_45,39.195277
id_46,37.965807
id_47,21.297895
id_48,23.835619
id_49,64.616721
id_50,26.375085
id_51,45.081481
id_52,19.677481
id_53,31.579685
id_54,19.973048
id_55,40.327499
id_56,40.637068
id_57,26.110573
id_58,26.402995
id_59,14.186030
id_60,60.588027
id_61,81.807831
id_62,34.919672
id_63,25.089951
id_64,16.987175
id_65,42.703236
id_66,30.454539
id_67,12.824702
id_68,55.588937
id_69,7.578536
id_70,19.897886
id_71,20.899918
id_72,25.578823
id_73,17.776254
id_74,45.132692
id_75,63.648543
id_76,10.740084
id_77,35.716832
id_78,71.865042
id_79,43.731143
id_80,46.296496
id_81,21.485242
id_82,14.281919
id_83,41.716937
id_84,12.578637
id_85,10.279297
id_86,31.790149
id_87,84.480734
id_88,30.732964
id_89,45.819066
id_90,18.160162
id_91,65.111100
id_92,54.211423
id_93,9.231524
id_94,24.039654
id_95,26.784640
id_96,22.984551
id_97,6.366655
id_98,14.385104
id_99,39.762216
id_100,18.712937
id_101,46.309931
id_102,32.650531
id_103,36.827529
id_104,32.046871
id_105,22.425460
id_106,16.333081
id_107,36.704029
id_108,8.936872
id_109,71.625707
id_110,31.627739
id_111,61.464431
id_112,22.913652
id_113,25.247213
id_114,31.606856
id_115,33.002965
id_116,34.492618
id_117,22.223946
id_118,28.242872
id_119,47.818531
id_120,21.789629
id_121,32.845618
id_122,69.962699
id_123,5.111837
id_124,41.111430
id_125,5.502028
id_126,30.227696
id_127,17.250156
id_128,29.855127
id_129,45.716801
id_130,7.377578
id_131,44.906661
id_132,18.540025
id_133,7.431395
id_134,22.704976
id_135,30.257897
id_136,69.671552
id_137,87.412798
id_138,26.320153
id_139,52.530207
id_140,75.905184
id_141,18.564918
id_142,37.721835
id_143,33.299240
id_144,30.464500
id_145,14.323644
id_146,35.708902
id_147,45.847224
id_148,30.811557
id_149,14.717026
id_150,41.097237
id_151,35.045118
id_152,59.572812
id_153,24.163952
id_154,14.340943
id_155,61.726475
id_156,14.211194
id_157,25.303042
id_158,39.602817
id_159,23.030707
id_160,13.552827
id_161,94.259536
id_162,56.037761
id_163,37.000900
id_164,37.143558
id_165,33.918034
id_166,53.087044
id_167,55.752246
id_168,11.297660
id_169,23.286351
id_170,30.575764
id_171,29.297146
id_172,28.238116
id_173,38.788450
id_174,79.996639
id_175,53.630562
id_176,19.950785
id_177,18.652660
id_178,54.292249
id_179,29.105162
id_180,19.047184
id_181,25.040517
id_182,26.904515
id_183,26.766607
id_184,7.507820
id_185,32.358897
id_186,34.678427
id_187,46.194990
id_188,71.353194
id_189,52.084945
id_190,8.967771
id_191,24.204001
id_192,18.611793
id_193,27.838777
id_194,25.947230
id_195,16.095406
id_196,14.942364
id_197,15.314540
id_198,23.130957
id_199,13.731837
id_200,10.314794
id_201,30.717599
id_202,30.549689
id_203,67.817554
id_204,3.491274
id_205,17.782132
id_206,62.902502
id_207,48.935045
id_208,21.187698
id_209,28.905051
id_210,45.626922
id_211,33.823942
id_212,30.952234
id_213,6.429317
id_214,17.380247
id_215,5.478762
id_216,48.257352
id_217,10.312181
id_218,30.393497
id_219,88.167619
id_220,50.309555
id_221,19.020683
id_222,34.163590
id_223,80.975552
id_224,33.910345
id_225,15.383171
id_226,13.253970
id_227,44.233010
id_228,32.632080
id_229,31.199146
id_230,9.227436
id_231,29.787830
id_232,6.230623
id_233,32.155678
id_234,57.015738
id_235,22.543721
id_236,16.649491
id_237,15.696028
id_238,12.198081
id_239,30.181973
id_240,25.871228
id_241,72.055946
id_242,36.471602
id_243,33.101010
id_244,58.393453
id_245,39.891288
id_246,37.329903
id_247,45.250963
id_248,18.104822
id_249,5.515062
id_250,17.574823
id_251,38.058675
id_252,14.775417
id_253,26.651866
id_254,21.155021
id_255,31.038532
id_256,30.212056
id_257,4.093967
id_258,28.008472
id_259,41.509799
