id,value
id_0,35.991863
id_1,13.399840
id_2,9.847481
id_3,17.956476
id_4,27.767223
id_5,96.788731
id_6,25.504998
id_7,34.583117
id_8,41.202057
id_9,20.733346
id_10,25.456133
id_11,38.548754
id_12,42.891448
id_13,14.897639
id_14,26.052967
id_15,39.114282
id_16,31.509630
id_17,49.711841
id_18,22.539997
id_19,9.989692
id_20,30.568035
id_21,32.321771
id_22,63.563708
id_23,43.715884
id_24,17.925615
id_25,14.901162
id_26,43.336201
id_27,31.731220
id_28,62.185734
id_29,18.381784
id_30,15.821503
id_31,44.171208
id_32,36.009119
id_33,35.519525
id_34,54.247629
id_35,38.402406
id_36,15.024368
id_37,47.242618
id_38,23.622968
id_39,3.648529
id_40,24.121095
id_41,10.638636
id_42,42.131769
id_43,31.403053
id_44,60.319854
id_45,39.907259
id_46,34.371980
id_47,21.611850
id_48,24.977200
id_49,65.861862
id_50,26.225813
id_51,46.205599
id_52,19.930585
id_53,32.834754
id_54,19.769911
id_55,40.495219
id_56,41.563841
id_57,26.613831
id_58,26.618193
id_59,14.867934
id_60,61.340491
id_61,83.211034
id_62,34.798470
id_63,25.553203
id_64,17.140484
id_65,41.821688
id_66,30.772475
id_67,13.682268
id_68,55.357332
id_69,7.428786
id_70,19.960510
id_71,20.678014
id_72,26.246293
id_73,17.114887
id_74,44.928103
id_75,62.878498
id_76,10.588578
id_77,36.290242
id_78,72.205502
id_79,43.698304
id_80,48.014545
id_81,21.811473
id_82,15.198722
id_83,40.542885
id_84,10.897550
id_85,10.152497
id_86,32.270172
id_87,84.130440
id_88,31.653296
id_89,45.813438
id_90,18.125688
id_91,63.972181
id_92,54.179486
id_93,9.785478
id_94,23.085356
id_95,26.551929
id_96,23.180951
id_97,8.596896
id_98,14.074025
id_99,41.179414
id_100,18.966817
id_101,46.162202
id_102,31.989584
id_103,37.770830
id_104,33.171166
id_105,23.123126
id_106,15.734993
id_107,38.163513
id_108,8.695297
id_109,72.501564
id_110,30.956594
id_111,60.607904
id_112,22.508563
id_113,23.281963
id_114,32.080037
id_115,33.616233
id_116,34.351595
id_117,22.834529
id_118,29.661732
id_119,47.908887
id_120,23.395780
id_121,32.364211
id_122,71.127736
id_123,7.362996
id_124,43.033291
id_125,6.084199
id_126,31.122598
id_127,16.731337
id_128,29.921261
id_129,45.289006
id_130,6.714019
id_131,44.603701
id_132,18.232483
id_133,6.925589
id_134,23.303210
id_135,30.609820
id_136,69.454129
id_137,87.303734
id_138,26.638616
id_139,51.966349
id_140,75.571811
id_141,19.398684
id_142,37.719713
id_143,32.644478
id_144,30.385333
id_145,14.637035
id_146,36.247410
id_147,45.858985
id_148,29.970689
id_149,13.483914
id_150,40.730533
id_151,34.342344
id_152,60.106370
id_153,24.944800
id_154,15.212455
id_155,60.997130
id_156,14.304425
id_157,25.215713
id_158,38.842783
id_159,22.437786
id_160,14.109912
id_161,94.645512
id_162,55.461207
id_163,35.768471
id_164,37.398622
id_165,33.158730
id_166,52.887703
id_167,55.900501
id_168,11.195519
id_169,22.980332
id_170,30.826279
id_171,29.503147
id_172,29.115008
id_173,38.950843
id_174,79.684405
id_175,53.967565
id_176,19.061058
id_177,18.644142
id_178,55.434514
id_179,29.085670
id_180,17.346166
id_181,24.355619
id_182,27.123792
id_183,26.674316
id_184,8.212534
id_185,31.076868
id_186,34.925194
id_187,47.704937
id_188,71.367382
id_189,52.407273
id_190,8.711659
id_191,24.284137
id_192,19.916468
id_193,29.092771
id_194,25.939544
id_195,16.620930
id_196,14.359989
id_197,14.372160
id_198,24.365107
id_199,13.384746
id_200,10.117311
id_201,30.693683
id_202,31.249259
id_203,66.445996
id_204,5.137615
id_205,19.435247
id_206,62.666705
id_207,49.858122
id_208,23.737424
id_209,29.931989
id_210,45.104739
id_211,33.488804
id_212,29.090776
id_213,6.404694
id_214,17.530971
id_215,6.327538
id_216,47.059258
id_217,11.654541
id_218,28.717984
id_219,86.937013
id_220,48.872304
id_221,20.359015
id_222,34.209977
id_223,81.092926
id_224,34.419480
id_225,14.474430
id_226,13.477960
id_227,44.695961
id_228,32.734091
id_229,30.288658
id_230,9.439683
id_231,30.040195
id_232,6.371272
id_233,33.971652
id_234,57.335346
id_235,23.328072
id_236,18.183957
id_237,16.250992
id_238,12.075320
id_239,28.972278
id_240,26.201096
id_241,72.282318
id_242,39.739574
id_243,32.593645
id_244,60.159356
id_245,40.136675
id_246,37.062347
id_247,45.191503
id_248,17.722952
id_249,6.106357
id_250,17.549318
id_251,38.572857
id_252,14.360697
id_253,26.074876
id_254,21.343483
id_255,31.918656
id_256,31.677307
id_257,3.120097
id_258,28.097123
id_259,41.833137
