id,value
id_0,34.663792
id_1,15.248193
id_2,6.579112
id_3,18.132076
id_4,27.029498
id_5,94.825886
id_6,28.902274
id_7,37.393497
id_8,29.277289
id_9,22.464157
id_10,30.935409
id_11,33.417568
id_12,36.641057
id_13,15.523165
id_14,26.105094
id_15,48.606558
id_16,24.983037
id_17,61.490515
id_18,24.526497
id_19,15.797992
id_20,31.802138
id_21,28.740964
id_22,20.294247
id_23,39.101061
id_24,11.650486
id_25,14.284457
id_26,42.080806
id_27,29.833616
id_28,55.615873
id_29,19.895586
id_30,18.155908
id_31,42.058400
id_32,35.562232
id_33,40.573360
id_34,53.018214
id_35,31.626428
id_36,15.812056
id_37,43.194913
id_38,22.557180
id_39,2.652081
id_40,31.485595
id_41,9.087325
id_42,50.145761
id_43,23.979762
id_44,68.036624
id_45,40.979125
id_46,40.902512
id_47,25.813924
id_48,25.615909
id_49,63.043986
id_50,26.134466
id_51,50.561256
id_52,23.416347
id_53,28.734200
id_54,22.837094
id_55,42.490652
id_56,43.995832
id_57,29.425382
id_58,21.216394
id_59,12.204378
id_60,63.944167
id_61,86.531471
id_62,40.709469
id_63,22.913572
id_64,12.934654
id_65,44.828027
id_66,31.184868
id_67,10.986744
id_68,58.153061
id_69,3.584151
id_70,21.701210
id_71,30.623093
id_72,25.071873
id_73,17.620946
id_74,58.617585
id_75,65.886547
id_76,8.713333
id_77,40.994887
id_78,76.008328
id_79,43.184799
id_80,60.369001
id_81,24.550023
id_82,14.157468
id_83,49.521800
id_84,9.993897
id_85,10.247651
id_86,32.476971
id_87,92.255693
id_88,31.595503
id_89,48.522683
id_90,14.426804
id_91,61.642407
id_92,53.922987
id_93,8.347088
id_94,25.963593
id_95,24.893544
id_96,22.862810
id_97,5.334268
id_98,15.648089
id_99,42.770015
id_100,28.310920
id_101,45.052110
id_102,26.064417
id_103,36.071560
id_104,32.390501
id_105,18.456243
id_106,17.823531
id_107,41.059679
id_108,13.274639
id_109,56.621130
id_110,29.183203
id_111,68.626530
id_112,24.963064
id_113,27.821919
id_114,32.457922
id_115,41.396096
id_116,40.847197
id_117,23.675604
id_118,28.335112
id_119,46.713322
id_120,24.664104
id_121,33.346353
id_122,84.773612
id_123,8.330798
id_124,38.602452
id_125,8.136172
id_126,29.370356
id_127,15.420790
id_128,25.395341
id_129,49.490209
id_130,7.669194
id_131,44.116231
id_132,19.445081
id_133,7.313290
id_134,25.723608
id_135,33.116629
id_136,73.037579
id_137,91.375374
id_138,27.309739
id_139,53.622647
id_140,80.434063
id_141,18.626822
id_142,38.839075
id_143,27.639277
id_144,25.126998
id_145,13.825386
id_146,35.542794
id_147,50.444215
id_148,30.248740
id_149,14.531064
id_150,42.087172
id_151,47.006135
id_152,59.282777
id_153,30.198979
id_154,8.759527
id_155,56.594667
id_156,13.166694
id_157,24.163679
id_158,42.164878
id_159,22.343811
id_160,17.202409
id_161,100.020912
id_162,62.831972
id_163,41.022823
id_164,37.656800
id_165,38.188488
id_166,59.499966
id_167,53.265378
id_168,11.705276
id_169,25.688062
id_170,28.707710
id_171,31.844182
id_172,29.680343
id_173,43.212345
id_174,79.493118
id_175,55.281511
id_176,22.605129
id_177,24.524981
id_178,53.561659
id_179,28.858450
id_180,14.747763
id_181,30.385802
id_182,24.974071
id_183,38.876472
id_184,13.135824
id_185,35.940908
id_186,32.437845
id_187,42.596605
id_188,68.033711
id_189,64.134250
id_190,9.947410
id_191,23.644468
id_192,20.956708
id_193,25.314252
id_194,26.699147
id_195,13.697631
id_196,15.281072
id_197,16.135483
id_198,26.996827
id_199,16.419480
id_200,11.253748
id_201,26.094985
id_202,43.235557
id_203,69.971779
id_204,4.372464
id_205,18.316430
id_206,40.752478
id_207,54.072670
id_208,11.752420
id_209,26.979356
id_210,51.171456
id_211,37.314993
id_212,34.276049
id_213,5.740094
id_214,22.548568
id_215,4.860507
id_216,57.890209
id_217,7.043226
id_218,33.714759
id_219,84.993432
id_220,49.749021
id_221,19.550011
id_222,37.781701
id_223,96.294437
id_224,34.147614
id_225,14.184746
id_226,15.011422
id_227,48.227042
id_228,32.034754
id_229,30.291816
id_230,3.941523
id_231,29.031349
id_232,7.752726
id_233,33.960686
id_234,62.445156
id_235,19.289429
id_236,19.351742
id_237,19.501922
id_238,13.746271
id_239,28.911118
id_240,31.965575
id_241,74.076249
id_242,28.280452
id_243,30.549688
id_244,65.287765
id_245,47.143705
id_246,42.723177
id_247,45.395344
id_248,13.931273
id_249,7.334002
id_250,12.300150
id_251,45.536859
id_252,17.796245
id_253,20.956275
id_254,18.240331
id_255,32.563183
id_256,40.486773
id_257,1.522615
id_258,30.970120
id_259,36.866951
