id,value
id_0,-7.257645
id_1,-23.173263
id_2,0.983596
id_3,-10.511928
id_4,34.262727
id_5,35.514398
id_6,-22.769833
id_7,5.323566
id_8,43.425329
id_9,-15.377535
id_10,6.918331
id_11,18.690390
id_12,25.569685
id_13,-20.458270
id_14,0.072072
id_15,22.367103
id_16,22.095871
id_17,42.708876
id_18,-15.087786
id_19,-10.063523
id_20,-10.630887
id_21,-6.453215
id_22,191.223022
id_23,9.921614
id_24,-10.470645
id_25,-20.110101
id_26,8.112478
id_27,24.983896
id_28,10.632471
id_29,-14.209617
id_30,-11.434186
id_31,6.629346
id_32,33.403069
id_33,5.825667
id_34,28.897710
id_35,-0.941433
id_36,-22.431682
id_37,15.243671
id_38,-5.167786
id_39,-2.312889
id_40,-7.126630
id_41,-13.923060
id_42,3.423631
id_43,10.824370
id_44,44.603073
id_45,25.802753
id_46,28.206192
id_47,-31.627417
id_48,8.625405
id_49,43.692440
id_50,2.195034
id_51,10.994006
id_52,10.041512
id_53,8.865511
id_54,-19.693495
id_55,-4.203194
id_56,13.106379
id_57,-18.782070
id_58,4.636273
id_59,-28.271547
id_60,33.173601
id_61,38.867502
id_62,15.068144
id_63,-14.814847
id_64,0.631452
id_65,18.405542
id_66,43.882543
id_67,-11.813312
id_68,0.997268
id_69,-16.777821
id_70,-4.550692
id_71,33.071757
id_72,24.975017
id_73,-8.856375
id_74,25.326814
id_75,27.939991
id_76,13.484385
id_77,25.309155
id_78,33.338489
id_79,20.001393
id_80,42.917735
id_81,40.765164
id_82,1.217503
id_83,35.010248
id_84,1.764024
id_85,-9.794991
id_86,-7.960114
id_87,66.616517
id_88,-5.190642
id_89,21.950731
id_90,-1.826107
id_91,19.026861
id_92,30.046834
id_93,-21.520224
id_94,-9.883661
id_95,25.327475
id_96,-6.791539
id_97,-9.136313
id_98,-24.726475
id_99,22.375474
id_100,-9.126352
id_101,38.453964
id_102,-8.465087
id_103,17.353068
id_104,-7.361825
id_105,20.191655
id_106,-0.207910
id_107,19.071005
id_108,-18.558787
id_109,44.628096
id_110,-15.174347
id_111,20.688575
id_112,-1.301023
id_113,25.493203
id_114,26.788425
id_115,14.977180
id_116,24.992248
id_117,-5.401764
id_118,21.343062
id_119,26.230984
id_120,7.358830
id_121,34.729583
id_122,53.685501
id_123,5.728299
id_124,33.751723
id_125,-26.020412
id_126,1.878157
id_127,-7.298097
id_128,10.964576
id_129,20.316782
id_130,-19.569781
id_131,33.166387
id_132,-24.441615
id_133,-2.810419
id_134,-13.750312
id_135,-9.303752
id_136,29.431369
id_137,60.530584
id_138,-1.786973
id_139,22.098421
id_140,66.363661
id_141,-23.050593
id_142,13.417254
id_143,3.457329
id_144,39.874560
id_145,-26.168255
id_146,14.536296
id_147,39.332684
id_148,-14.252780
id_149,-26.565656
id_150,-3.850749
id_151,-15.518143
id_152,23.625777
id_153,-8.363557
id_154,13.691528
id_155,28.273761
id_156,-7.577335
id_157,-14.955363
id_158,19.751928
id_159,-6.703704
id_160,-18.984951
id_161,35.211510
id_162,24.695151
id_163,25.195873
id_164,17.189703
id_165,23.206025
id_166,45.819877
id_167,21.423577
id_168,-0.154474
id_169,14.345961
id_170,-8.673753
id_171,-22.570191
id_172,23.635946
id_173,37.336949
id_174,35.751322
id_175,4.185784
id_176,-14.411335
id_177,13.506400
id_178,11.779014
id_179,25.713248
id_180,-0.882965
id_181,34.492869
id_182,4.236546
id_183,40.246407
id_184,-7.061990
id_185,17.095244
id_186,29.137021
id_187,27.715303
id_188,15.031174
id_189,13.076893
id_190,-16.293785
id_191,8.665547
id_192,-12.104449
id_193,21.966286
id_194,-7.486580
id_195,-10.220071
id_196,-14.173258
id_197,-27.112036
id_198,-9.880350
id_199,-24.531023
id_200,-4.462813
id_201,16.564112
id_202,6.871359
id_203,71.708736
id_204,25.700357
id_205,-11.186945
id_206,65.411514
id_207,17.898672
id_208,50.398917
id_209,1.138704
id_210,-6.992355
id_211,-3.062417
id_212,47.076959
id_213,56.667916
id_214,13.839964
id_215,-19.693776
id_216,37.510680
id_217,-8.837178
id_218,6.442966
id_219,68.156933
id_220,15.548079
id_221,15.246198
id_222,7.307525
id_223,60.746867
id_224,6.266539
id_225,14.718539
id_226,-14.200899
id_227,14.656667
id_228,0.888703
id_229,-2.271808
id_230,-23.874680
id_231,-1.873805
id_232,-8.559791
id_233,4.047296
id_234,-2.726384
id_235,-7.949805
id_236,-28.478759
id_237,-20.143621
id_238,-19.519592
id_239,-21.578008
id_240,24.588277
id_241,30.874203
id_242,14.054655
id_243,3.813792
id_244,18.972049
id_245,18.017273
id_246,-4.657224
id_247,15.368723
id_248,1.620360
id_249,-22.169419
id_250,-14.047853
id_251,11.166110
id_252,-9.198580
id_253,-7.473278
id_254,-1.403689
id_255,-7.967467
id_256,30.252004
id_257,-17.300052
id_258,32.480483
id_259,39.233840
