id,value
id_0,38.097823
id_1,12.708696
id_2,6.387529
id_3,17.805593
id_4,25.876704
id_5,103.624660
id_6,26.203294
id_7,33.650781
id_8,41.011897
id_9,20.517162
id_10,26.664013
id_11,41.533771
id_12,39.089856
id_13,14.725547
id_14,25.706463
id_15,40.264374
id_16,31.378696
id_17,53.872871
id_18,22.420764
id_19,9.625921
id_20,30.802059
id_21,32.161721
id_22,22.540662
id_23,45.620584
id_24,15.866472
id_25,13.376502
id_26,46.057832
id_27,32.135607
id_28,64.410852
id_29,18.322300
id_30,14.978137
id_31,46.002041
id_32,36.197720
id_33,35.039146
id_34,56.169221
id_35,36.323835
id_36,14.185072
id_37,46.924701
id_38,23.509080
id_39,0.669621
id_40,25.187664
id_41,1.222766
id_42,43.854202
id_43,31.769092
id_44,61.434474
id_45,40.454612
id_46,38.514970
id_47,22.319562
id_48,24.205044
id_49,65.417118
id_50,25.908597
id_51,48.572770
id_52,20.357257
id_53,31.941143
id_54,19.538989
id_55,42.480553
id_56,40.155073
id_57,26.740127
id_58,25.854369
id_59,11.681858
id_60,63.582343
id_61,86.487974
id_62,34.260969
id_63,24.079307
id_64,14.618860
id_65,40.216588
id_66,34.198881
id_67,11.177795
id_68,56.689574
id_69,4.767094
id_70,19.716667
id_71,17.514196
id_72,25.070890
id_73,16.129472
id_74,46.628376
id_75,64.349427
id_76,5.946511
id_77,37.918745
id_78,67.241606
id_79,39.536918
id_80,47.302541
id_81,19.455971
id_82,13.461008
id_83,45.234451
id_84,9.580061
id_85,9.203442
id_86,32.384763
id_87,89.869721
id_88,31.854640
id_89,47.149006
id_90,15.342300
id_91,66.432291
id_92,54.386734
id_93,6.779824
id_94,22.867078
id_95,26.319960
id_96,22.955402
id_97,2.976815
id_98,13.604239
id_99,41.650775
id_100,18.280886
id_101,47.179286
id_102,32.180945
id_103,36.099009
id_104,31.986683
id_105,20.974231
id_106,20.909801
id_107,38.815348
id_108,7.958110
id_109,71.115619
id_110,31.256577
id_111,65.411917
id_112,23.117749
id_113,24.964812
id_114,32.310520
id_115,33.972873
id_116,35.474682
id_117,20.718269
id_118,29.892392
id_119,48.259312
id_120,25.120101
id_121,35.108237
id_122,73.465344
id_123,2.791664
id_124,36.764993
id_125,4.439548
id_126,27.843159
id_127,15.755114
id_128,28.474875
id_129,46.499631
id_130,5.206707
id_131,46.305281
id_132,18.742866
id_133,3.483810
id_134,22.099893
id_135,32.150606
id_136,71.717463
id_137,92.103074
id_138,25.983357
id_139,54.675609
id_140,74.989447
id_141,19.740305
id_142,41.987021
id_143,31.659769
id_144,27.065591
id_145,12.933186
id_146,35.525075
id_147,45.489675
id_148,30.896440
id_149,13.449379
id_150,36.130527
id_151,52.286375
id_152,63.448212
id_153,23.633917
id_154,11.707215
id_155,64.708409
id_156,12.555968
id_157,24.767661
id_158,41.287163
id_159,23.708872
id_160,11.962608
id_161,101.375485
id_162,55.577626
id_163,36.338364
id_164,37.180940
id_165,30.477930
id_166,56.478035
id_167,55.486180
id_168,10.476536
id_169,23.017099
id_170,30.635718
id_171,28.482403
id_172,28.210102
id_173,40.409689
id_174,84.151837
id_175,55.548393
id_176,19.176226
id_177,20.397784
id_178,63.878496
id_179,28.428909
id_180,16.332951
id_181,29.342542
id_182,28.036945
id_183,27.975116
id_184,8.207702
id_185,31.896963
id_186,35.749373
id_187,47.661990
id_188,75.456119
id_189,54.550160
id_190,8.282397
id_191,25.021932
id_192,19.681980
id_193,29.050902
id_194,26.500954
id_195,15.825011
id_196,14.444820
id_197,14.470298
id_198,23.498847
id_199,12.926137
id_200,9.799246
id_201,30.283100
id_202,33.073233
id_203,71.910922
id_204,1.472567
id_205,18.825176
id_206,62.728331
id_207,50.130227
id_208,18.881731
id_209,25.970485
id_210,47.958799
id_211,35.639382
id_212,31.842223
id_213,0.297809
id_214,14.347464
id_215,3.455794
id_216,49.554948
id_217,8.357515
id_218,29.659266
id_219,91.713757
id_220,52.335031
id_221,19.996588
id_222,35.807388
id_223,86.241381
id_224,34.388298
id_225,14.539290
id_226,13.407633
id_227,46.158906
id_228,30.790000
id_229,31.337267
id_230,7.967724
id_231,29.568340
id_232,2.137757
id_233,33.803041
id_234,60.394294
id_235,20.634773
id_236,17.262169
id_237,14.587232
id_238,11.011832
id_239,28.588347
id_240,24.370761
id_241,72.359228
id_242,35.599414
id_243,29.919366
id_244,61.776576
id_245,43.247404
id_246,38.655646
id_247,46.198444
id_248,16.123346
id_249,3.777357
id_250,16.568681
id_251,39.064734
id_252,12.352224
id_253,25.843709
id_254,19.464741
id_255,33.014721
id_256,33.034205
id_257,-6.930027
id_258,27.847884
id_259,41.799784
