id,value
id_0,37.799922
id_1,12.890391
id_2,6.665238
id_3,20.307468
id_4,26.609528
id_5,100.213525
id_6,25.589954
id_7,34.774566
id_8,39.228718
id_9,21.501089
id_10,26.976732
id_11,36.998531
id_12,36.015741
id_13,17.201257
id_14,24.857461
id_15,38.498861
id_16,31.652972
id_17,53.599434
id_18,23.604806
id_19,11.240079
id_20,30.779480
id_21,31.184715
id_22,35.974721
id_23,44.167832
id_24,15.473199
id_25,13.939076
id_26,43.677044
id_27,30.780532
id_28,60.164217
id_29,18.832452
id_30,16.962949
id_31,41.527895
id_32,36.054666
id_33,29.567248
id_34,51.442577
id_35,35.717715
id_36,15.316531
id_37,43.687299
id_38,22.860872
id_39,3.556923
id_40,25.236674
id_41,8.547336
id_42,41.979882
id_43,29.624427
id_44,55.171110
id_45,37.237336
id_46,35.584310
id_47,23.738343
id_48,23.008571
id_49,61.878418
id_50,25.976778
id_51,49.325891
id_52,19.886473
id_53,31.351994
id_54,19.353638
id_55,42.144224
id_56,37.816293
id_57,25.046263
id_58,20.743261
id_59,12.650222
id_60,59.455064
id_61,81.353608
id_62,31.164122
id_63,24.294193
id_64,15.569104
id_65,38.619014
id_66,29.903828
id_67,13.959241
id_68,52.992500
id_69,5.808069
id_70,20.495657
id_71,19.854326
id_72,19.733855
id_73,17.746777
id_74,47.233584
id_75,60.188114
id_76,5.551802
id_77,34.419743
id_78,69.422428
id_79,37.449581
id_80,46.183859
id_81,23.613066
id_82,16.410913
id_83,40.234911
id_84,9.655134
id_85,9.685668
id_86,34.822966
id_87,83.308514
id_88,31.878660
id_89,44.129227
id_90,17.925224
id_91,61.952689
id_92,52.708252
id_93,7.538281
id_94,20.382033
id_95,25.145701
id_96,22.927591
id_97,1.389168
id_98,14.161127
id_99,37.612940
id_100,20.512620
id_101,45.180221
id_102,32.108796
id_103,35.462903
id_104,31.359902
id_105,19.449644
id_106,19.306784
id_107,37.898188
id_108,7.927099
id_109,68.350988
id_110,32.461098
id_111,64.020588
id_112,22.941587
id_113,29.505140
id_114,31.413235
id_115,34.807186
id_116,35.675842
id_117,23.832280
id_118,27.330093
id_119,47.662483
id_120,27.465031
id_121,34.992262
id_122,67.748484
id_123,5.622409
id_124,34.249398
id_125,5.224062
id_126,27.836150
id_127,17.883220
id_128,24.973091
id_129,46.213329
id_130,6.702347
id_131,45.640824
id_132,20.323219
id_133,8.890207
id_134,23.721213
id_135,32.635637
id_136,69.651322
id_137,88.444960
id_138,25.307060
id_139,53.799045
id_140,72.609916
id_141,16.396942
id_142,34.131430
id_143,29.889285
id_144,28.300411
id_145,14.070180
id_146,36.506922
id_147,43.290420
id_148,30.434738
id_149,12.226940
id_150,47.170666
id_151,40.686575
id_152,61.231790
id_153,23.775350
id_154,12.556692
id_155,61.089712
id_156,12.569212
id_157,24.452735
id_158,40.884506
id_159,24.258857
id_160,14.687806
id_161,94.821802
id_162,53.223555
id_163,35.124934
id_164,36.215863
id_165,33.634748
id_166,55.645634
id_167,53.956012
id_168,10.471340
id_169,21.565259
id_170,30.519303
id_171,28.944176
id_172,26.362218
id_173,39.853154
id_174,79.539093
id_175,52.610911
id_176,18.867590
id_177,18.597103
id_178,54.488858
id_179,27.987149
id_180,16.382335
id_181,25.373131
id_182,27.526228
id_183,26.716974
id_184,4.698035
id_185,29.520929
id_186,33.591340
id_187,45.042642
id_188,70.826691
id_189,51.793672
id_190,9.308894
id_191,25.151878
id_192,22.035142
id_193,27.512614
id_194,25.456114
id_195,17.910573
id_196,17.237447
id_197,15.932211
id_198,25.002825
id_199,13.858120
id_200,11.353843
id_201,29.377613
id_202,32.139154
id_203,68.036629
id_204,0.814376
id_205,20.323812
id_206,67.352038
id_207,47.003024
id_208,18.711318
id_209,29.048244
id_210,47.873247
id_211,32.249944
id_212,28.883520
id_213,2.624418
id_214,14.317129
id_215,4.991298
id_216,48.391669
id_217,9.237071
id_218,27.546087
id_219,85.781508
id_220,50.829545
id_221,20.946840
id_222,35.669298
id_223,82.784271
id_224,33.157320
id_225,15.473492
id_226,13.602225
id_227,45.333630
id_228,31.619520
id_229,30.618938
id_230,8.971862
id_231,29.606683
id_232,2.375128
id_233,32.611414
id_234,58.692904
id_235,22.270838
id_236,16.915025
id_237,15.739411
id_238,12.725887
id_239,28.156477
id_240,24.413276
id_241,72.707770
id_242,30.233335
id_243,32.876359
id_244,58.082078
id_245,43.890288
id_246,37.832898
id_247,45.188964
id_248,17.184656
id_249,6.413848
id_250,16.326459
id_251,40.343143
id_252,13.312222
id_253,23.447947
id_254,20.750522
id_255,33.482422
id_256,33.197904
id_257,1.369119
id_258,29.471128
id_259,39.335125
