id,value
id_0,-8.209986
id_1,-28.448189
id_2,-4.414975
id_3,-5.280022
id_4,43.375232
id_5,40.438004
id_6,-25.162043
id_7,10.163087
id_8,45.813479
id_9,-17.546720
id_10,5.636171
id_11,25.491982
id_12,43.706954
id_13,-24.602650
id_14,5.679559
id_15,21.861977
id_16,21.016295
id_17,53.498160
id_18,-17.034508
id_19,-16.017438
id_20,-15.401806
id_21,-5.831116
id_22,236.799675
id_23,3.650312
id_24,-19.921035
id_25,-17.671664
id_26,8.997090
id_27,27.335314
id_28,13.620479
id_29,-16.630760
id_30,-19.015098
id_31,12.041316
id_32,43.373167
id_33,17.310094
id_34,31.717784
id_35,5.404013
id_36,-27.310027
id_37,15.726328
id_38,-8.580177
id_39,-4.545759
id_40,-7.921952
id_41,-17.403058
id_42,1.303476
id_43,14.900779
id_44,51.466977
id_45,28.281060
id_46,34.844836
id_47,-32.145500
id_48,13.380471
id_49,51.961710
id_50,1.535595
id_51,22.346705
id_52,9.056522
id_53,11.409951
id_54,-21.053843
id_55,-6.639014
id_56,12.391457
id_57,-21.646242
id_58,7.274821
id_59,-34.152027
id_60,47.498613
id_61,41.952374
id_62,22.712318
id_63,-20.150125
id_64,2.684015
id_65,27.021614
id_66,53.319077
id_67,-18.747732
id_68,3.141382
id_69,-19.694326
id_70,-4.599845
id_71,22.364412
id_72,30.608842
id_73,-7.630070
id_74,25.509881
id_75,32.909603
id_76,13.773974
id_77,30.372859
id_78,46.271945
id_79,21.710170
id_80,49.482998
id_81,39.399947
id_82,-2.793631
id_83,38.199389
id_84,0.168576
id_85,-16.053106
id_86,-10.812233
id_87,81.895672
id_88,-2.793451
id_89,23.109095
id_90,-2.952623
id_91,24.315231
id_92,39.990762
id_93,-27.011369
id_94,-13.714850
id_95,30.341284
id_96,-7.446302
id_97,-3.957575
id_98,-34.268585
id_99,32.308396
id_100,-14.463229
id_101,41.481953
id_102,-11.607958
id_103,30.552320
id_104,-8.194339
id_105,19.666322
id_106,-4.722062
id_107,22.432375
id_108,-18.114039
id_109,59.134130
id_110,-15.829052
id_111,20.350215
id_112,-4.180730
id_113,24.226596
id_114,31.372709
id_115,11.844858
id_116,28.235876
id_117,-3.210565
id_118,24.209818
id_119,37.267807
id_120,5.989076
id_121,33.926070
id_122,65.502449
id_123,9.434455
id_124,38.496844
id_125,-34.562588
id_126,10.017186
id_127,-11.295669
id_128,14.286835
id_129,19.951734
id_130,-24.137230
id_131,36.355089
id_132,-32.381094
id_133,-12.577658
id_134,-16.325283
id_135,-4.147233
id_136,33.144520
id_137,68.723668
id_138,-5.592643
id_139,38.256053
id_140,74.841278
id_141,-25.022656
id_142,9.834136
id_143,3.236382
id_144,49.232710
id_145,-32.482790
id_146,19.749476
id_147,46.071968
id_148,-17.704315
id_149,-32.790670
id_150,7.732775
id_151,-8.190639
id_152,26.250875
id_153,-6.012766
id_154,16.370682
id_155,33.189722
id_156,-8.733919
id_157,-17.273756
id_158,23.603759
id_159,-10.380724
id_160,-26.929905
id_161,45.366464
id_162,33.374051
id_163,36.282363
id_164,19.716612
id_165,27.691011
id_166,53.099121
id_167,26.979440
id_168,-1.117951
id_169,16.390076
id_170,-8.027438
id_171,-25.553346
id_172,29.757290
id_173,42.963671
id_174,44.382465
id_175,3.711110
id_176,-17.952614
id_177,16.349391
id_178,23.054537
id_179,37.296698
id_180,-3.799821
id_181,45.405583
id_182,3.894515
id_183,36.614288
id_184,-5.174960
id_185,22.497383
id_186,30.506570
id_187,32.991046
id_188,26.838639
id_189,16.908022
id_190,-18.529161
id_191,9.143419
id_192,-13.906931
id_193,30.436306
id_194,-8.727954
id_195,-10.227740
id_196,-16.366357
id_197,-27.099038
id_198,-12.661029
id_199,-32.135031
id_200,-10.535990
id_201,13.076079
id_202,8.377951
id_203,82.229450
id_204,35.721997
id_205,-15.497297
id_206,56.165726
id_207,29.469358
id_208,66.873021
id_209,6.456979
id_210,-8.587042
id_211,-7.645130
id_212,58.945385
id_213,70.822076
id_214,15.797966
id_215,-25.084301
id_216,49.594254
id_217,-6.231623
id_218,4.506401
id_219,67.748005
id_220,19.124276
id_221,16.055114
id_222,10.885894
id_223,74.863829
id_224,10.071677
id_225,20.434264
id_226,-17.364533
id_227,19.440853
id_228,1.567695
id_229,-4.682120
id_230,-28.874492
id_231,-5.227032
id_232,-7.598305
id_233,9.434539
id_234,-5.116274
id_235,-5.072667
id_236,-22.583777
id_237,-26.467826
id_238,-24.821267
id_239,-23.683817
id_240,26.510370
id_241,37.451939
id_242,30.974276
id_243,4.651882
id_244,27.582227
id_245,17.700960
id_246,-6.751110
id_247,20.076403
id_248,4.585203
id_249,-29.049821
id_250,-15.848589
id_251,9.404039
id_252,-10.490383
id_253,-6.320506
id_254,-3.056917
id_255,-1.037170
id_256,32.492110
id_257,-29.168089
id_258,36.718335
id_259,44.609943
