id,value
id_0,36.730751
id_1,13.194828
id_2,7.642074
id_3,18.668446
id_4,26.728185
id_5,103.667340
id_6,26.671768
id_7,34.277014
id_8,39.544509
id_9,19.956232
id_10,25.913100
id_11,39.234678
id_12,38.768669
id_13,16.367950
id_14,24.788951
id_15,41.458310
id_16,31.206565
id_17,55.029589
id_18,21.993097
id_19,9.968963
id_20,30.779908
id_21,30.799603
id_22,36.110273
id_23,44.712578
id_24,16.076986
id_25,15.371511
id_26,46.201186
id_27,34.342385
id_28,60.633725
id_29,17.844288
id_30,15.018159
id_31,43.717570
id_32,36.531524
id_33,34.854849
id_34,55.283465
id_35,35.284311
id_36,13.947550
id_37,46.176362
id_38,24.025975
id_39,3.148639
id_40,25.275291
id_41,8.332182
id_42,44.610468
id_43,29.012150
id_44,60.394639
id_45,39.316266
id_46,37.987458
id_47,22.151065
id_48,23.681478
id_49,64.532907
id_50,28.909425
id_51,49.845745
id_52,19.564943
id_53,29.975822
id_54,20.569268
id_55,42.448875
id_56,40.894937
id_57,26.025525
id_58,22.229377
id_59,13.061702
id_60,61.164948
id_61,85.056255
id_62,34.015182
id_63,24.393674
id_64,14.716492
id_65,41.402260
id_66,32.222751
id_67,11.907612
id_68,56.576316
id_69,6.927737
id_70,19.952822
id_71,21.893490
id_72,19.840136
id_73,17.693892
id_74,48.447541
id_75,65.166800
id_76,9.579401
id_77,39.495020
id_78,71.041445
id_79,44.718076
id_80,47.903760
id_81,24.639477
id_82,12.857900
id_83,44.637524
id_84,12.575235
id_85,11.349786
id_86,33.101424
id_87,88.190035
id_88,29.993388
id_89,46.836285
id_90,16.276709
id_91,63.929959
id_92,54.171775
id_93,7.636560
id_94,23.645612
id_95,25.579954
id_96,20.985843
id_97,2.990636
id_98,13.443576
id_99,39.801861
id_100,19.741951
id_101,46.898911
id_102,34.733301
id_103,35.087293
id_104,32.432092
id_105,19.730738
id_106,17.161164
id_107,38.325724
id_108,8.150043
id_109,69.606145
id_110,30.763574
id_111,63.846094
id_112,23.680232
id_113,27.193462
id_114,31.139431
id_115,34.068173
id_116,34.256539
id_117,21.474791
id_118,27.545210
id_119,46.509919
id_120,23.014965
id_121,34.665682
id_122,72.165740
id_123,4.411071
id_124,40.662822
id_125,5.560673
id_126,29.457348
id_127,18.840769
id_128,25.291694
id_129,46.047776
id_130,6.318702
id_131,45.839934
id_132,18.208866
id_133,6.809372
id_134,23.682790
id_135,30.241463
id_136,71.002688
id_137,86.766170
id_138,27.345756
id_139,53.783994
id_140,75.935105
id_141,18.381489
id_142,36.171821
id_143,33.490576
id_144,27.123413
id_145,14.141056
id_146,36.691412
id_147,44.939966
id_148,30.570674
id_149,13.371183
id_150,40.608419
id_151,39.912924
id_152,61.892462
id_153,23.258035
id_154,14.055250
id_155,63.171302
id_156,13.664312
id_157,24.777503
id_158,40.379303
id_159,22.872339
id_160,14.656871
id_161,97.061469
id_162,53.740252
id_163,35.154644
id_164,38.316978
id_165,32.025670
id_166,57.399090
id_167,54.737804
id_168,10.678720
id_169,23.046928
id_170,29.144193
id_171,29.199593
id_172,28.431860
id_173,40.445604
id_174,81.146468
id_175,54.723707
id_176,19.438930
id_177,18.873314
id_178,54.391928
id_179,27.212994
id_180,17.614486
id_181,26.158463
id_182,26.803899
id_183,25.559646
id_184,4.317738
id_185,33.334472
id_186,35.044499
id_187,44.858398
id_188,72.584544
id_189,54.319223
id_190,7.700174
id_191,23.618150
id_192,18.560083
id_193,27.550969
id_194,27.257627
id_195,15.573084
id_196,15.311324
id_197,14.740294
id_198,24.543699
id_199,13.215956
id_200,10.140466
id_201,30.386989
id_202,33.696487
id_203,69.043601
id_204,0.203726
id_205,18.745369
id_206,62.446646
id_207,47.703562
id_208,19.187429
id_209,26.891900
id_210,49.392339
id_211,31.922766
id_212,29.574621
id_213,3.635035
id_214,14.506564
id_215,6.102294
id_216,50.233069
id_217,8.398385
id_218,30.722540
id_219,89.355839
id_220,52.204758
id_221,19.966882
id_222,34.661061
id_223,85.119092
id_224,32.894665
id_225,15.160477
id_226,12.699917
id_227,44.700859
id_228,32.466622
id_229,29.676223
id_230,9.780977
id_231,30.389173
id_232,5.476886
id_233,32.808908
id_234,60.193549
id_235,20.796082
id_236,15.932666
id_237,15.599260
id_238,12.560310
id_239,29.984421
id_240,25.478091
id_241,73.009732
id_242,36.386615
id_243,31.372457
id_244,59.938105
id_245,42.703839
id_246,37.883965
id_247,43.747213
id_248,16.099987
id_249,6.417130
id_250,17.260992
id_251,40.408204
id_252,13.457353
id_253,25.998264
id_254,20.471883
id_255,32.406087
id_256,31.959916
id_257,-2.730623
id_258,29.025817
id_259,41.477655
