id,value
id_0,37.525974
id_1,13.501974
id_2,7.256930
id_3,19.904023
id_4,27.565990
id_5,102.905385
id_6,27.599137
id_7,35.116444
id_8,37.886499
id_9,21.042007
id_10,26.286472
id_11,38.793190
id_12,38.102175
id_13,15.696281
id_14,25.603898
id_15,42.134905
id_16,31.600944
id_17,54.888299
id_18,22.392381
id_19,11.222709
id_20,29.926880
id_21,31.647378
id_22,33.492796
id_23,43.799226
id_24,16.315796
id_25,14.332702
id_26,44.907533
id_27,33.281475
id_28,58.927485
id_29,20.299626
id_30,16.342860
id_31,43.744518
id_32,38.136755
id_33,34.538263
id_34,53.692894
id_35,35.919534
id_36,15.147494
id_37,43.744160
id_38,23.781244
id_39,3.674107
id_40,26.099337
id_41,7.537348
id_42,44.265970
id_43,30.993738
id_44,58.484236
id_45,38.845673
id_46,37.614572
id_47,23.165358
id_48,24.135917
id_49,62.583876
id_50,27.836981
id_51,49.508103
id_52,19.972294
id_53,30.161425
id_54,20.090860
id_55,40.955589
id_56,40.281918
id_57,24.944810
id_58,24.386095
id_59,13.596624
id_60,58.642759
id_61,84.512472
id_62,33.831539
id_63,24.124643
id_64,16.063053
id_65,40.369493
id_66,34.590635
id_67,14.177168
id_68,55.482677
id_69,7.129753
id_70,19.722712
id_71,19.111913
id_72,20.955432
id_73,18.822217
id_74,49.884916
id_75,63.672404
id_76,9.482071
id_77,38.994713
id_78,68.782795
id_79,43.458211
id_80,48.185956
id_81,25.778867
id_82,10.140434
id_83,43.943342
id_84,12.635449
id_85,11.005753
id_86,33.126169
id_87,85.392586
id_88,30.914985
id_89,45.836098
id_90,18.750775
id_91,64.445433
id_92,54.037920
id_93,8.379052
id_94,24.031791
id_95,25.361267
id_96,22.320219
id_97,4.204667
id_98,14.480994
id_99,40.995486
id_100,20.722009
id_101,46.194749
id_102,34.303947
id_103,37.159522
id_104,31.379575
id_105,20.471079
id_106,18.098700
id_107,38.619645
id_108,9.545856
id_109,69.150788
id_110,30.615881
id_111,57.833093
id_112,23.556349
id_113,26.451999
id_114,32.474160
id_115,33.775152
id_116,36.564977
id_117,25.167132
id_118,26.658571
id_119,46.572675
id_120,24.009247
id_121,33.599412
id_122,70.841977
id_123,4.792911
id_124,41.832921
id_125,6.053334
id_126,30.396085
id_127,18.253682
id_128,26.043186
id_129,46.358369
id_130,6.978490
id_131,43.973289
id_132,18.048857
id_133,8.420446
id_134,24.051357
id_135,32.647323
id_136,70.441779
id_137,86.816052
id_138,27.312503
id_139,55.247616
id_140,74.766110
id_141,17.999187
id_142,39.595163
id_143,33.059109
id_144,27.743971
id_145,14.748350
id_146,37.602965
id_147,45.012331
id_148,31.383584
id_149,13.727886
id_150,41.762679
id_151,37.390237
id_152,60.808123
id_153,24.327157
id_154,14.811459
id_155,61.678225
id_156,15.823501
id_157,25.560799
id_158,40.815949
id_159,22.265954
id_160,14.241762
id_161,96.760835
id_162,53.529611
id_163,33.369293
id_164,36.530395
id_165,35.048382
id_166,56.342992
id_167,54.073084
id_168,11.503952
id_169,22.160021
id_170,29.021171
id_171,29.127198
id_172,29.567529
id_173,40.961925
id_174,78.394583
id_175,53.186811
id_176,19.628588
id_177,16.899311
id_178,56.486193
id_179,26.458917
id_180,17.284017
id_181,28.557453
id_182,27.226462
id_183,29.427274
id_184,6.706219
id_185,30.348941
id_186,34.008523
id_187,45.491938
id_188,72.246802
id_189,54.364630
id_190,9.401642
id_191,26.742576
id_192,19.413050
id_193,29.068509
id_194,25.344160
id_195,17.094627
id_196,16.300914
id_197,16.162394
id_198,24.870779
id_199,13.508596
id_200,10.114171
id_201,30.694984
id_202,33.502620
id_203,68.595411
id_204,1.467769
id_205,18.752142
id_206,66.962606
id_207,48.843762
id_208,21.097480
id_209,29.232324
id_210,48.629762
id_211,28.231615
id_212,29.346378
id_213,4.459175
id_214,14.276276
id_215,6.663508
id_216,50.327533
id_217,9.621311
id_218,31.260377
id_219,87.948192
id_220,52.603290
id_221,20.153497
id_222,36.149383
id_223,85.924005
id_224,33.677380
id_225,15.574756
id_226,13.401514
id_227,45.732131
id_228,32.148468
id_229,29.875778
id_230,10.700147
id_231,30.173950
id_232,4.765369
id_233,33.338434
id_234,58.553740
id_235,21.670081
id_236,16.995490
id_237,16.220503
id_238,13.164931
id_239,29.609237
id_240,25.833830
id_241,72.424372
id_242,34.910022
id_243,31.879255
id_244,61.003554
id_245,44.341501
id_246,38.808393
id_247,44.436486
id_248,16.149941
id_249,5.447576
id_250,16.924803
id_251,40.130817
id_252,13.728922
id_253,25.150570
id_254,20.491546
id_255,33.308360
id_256,33.731393
id_257,3.692626
id_258,29.792711
id_259,40.603361
