id,value
id_0,36.924800
id_1,11.576451
id_2,7.571060
id_3,18.915570
id_4,25.703626
id_5,106.043476
id_6,26.194112
id_7,35.602302
id_8,44.885001
id_9,20.074757
id_10,26.968219
id_11,39.652646
id_12,36.453874
id_13,15.773707
id_14,24.606070
id_15,42.179042
id_16,32.093009
id_17,57.562780
id_18,22.682030
id_19,10.604490
id_20,30.295242
id_21,31.021227
id_22,3.425443
id_23,44.207549
id_24,15.379905
id_25,13.008889
id_26,45.628532
id_27,33.985703
id_28,61.274097
id_29,16.037955
id_30,15.467252
id_31,42.837092
id_32,37.468290
id_33,32.674939
id_34,55.199697
id_35,35.955133
id_36,14.277149
id_37,45.250166
id_38,23.853889
id_39,3.447926
id_40,25.951527
id_41,7.977664
id_42,44.258654
id_43,30.125015
id_44,60.180637
id_45,40.415737
id_46,37.591558
id_47,21.747296
id_48,23.884972
id_49,65.524567
id_50,27.047967
id_51,47.525414
id_52,20.024000
id_53,30.719252
id_54,19.785071
id_55,42.216754
id_56,39.566598
id_57,24.997813
id_58,21.352292
id_59,12.856246
id_60,59.501291
id_61,85.677172
id_62,32.607384
id_63,24.322847
id_64,15.243613
id_65,40.189874
id_66,31.516481
id_67,11.901755
id_68,55.571802
id_69,5.292563
id_70,20.842294
id_71,19.937081
id_72,22.702333
id_73,16.957471
id_74,49.785386
id_75,66.229699
id_76,5.536241
id_77,37.630302
id_78,73.233265
id_79,37.914202
id_80,49.319272
id_81,22.532143
id_82,12.689222
id_83,44.414504
id_84,9.563717
id_85,8.734251
id_86,34.257580
id_87,88.349079
id_88,31.863869
id_89,46.278871
id_90,16.918716
id_91,63.254638
id_92,54.108503
id_93,7.250634
id_94,21.765437
id_95,26.898995
id_96,21.342408
id_97,1.211387
id_98,13.032306
id_99,41.051164
id_100,20.144669
id_101,46.790194
id_102,33.712426
id_103,36.613219
id_104,31.609648
id_105,19.485217
id_106,18.585319
id_107,38.897785
id_108,8.506113
id_109,69.801660
id_110,30.515865
id_111,64.320335
id_112,23.670203
id_113,28.757438
id_114,32.082083
id_115,34.842926
id_116,35.467786
id_117,23.491644
id_118,27.885459
id_119,46.708452
id_120,23.655445
id_121,37.458453
id_122,73.032897
id_123,3.869835
id_124,38.300489
id_125,4.474701
id_126,27.576051
id_127,15.336407
id_128,23.519059
id_129,47.164656
id_130,5.733490
id_131,49.281350
id_132,16.782339
id_133,5.353441
id_134,22.876480
id_135,31.818310
id_136,71.944749
id_137,91.059258
id_138,26.229780
id_139,54.380681
id_140,77.880307
id_141,18.153399
id_142,33.405450
id_143,31.089970
id_144,25.858548
id_145,13.659269
id_146,37.843531
id_147,45.987347
id_148,31.621293
id_149,13.222437
id_150,38.567034
id_151,42.547395
id_152,63.882723
id_153,24.202870
id_154,13.457159
id_155,64.528236
id_156,11.356310
id_157,24.457168
id_158,39.787749
id_159,23.521642
id_160,12.988583
id_161,97.492842
id_162,54.203384
id_163,34.120021
id_164,38.311545
id_165,33.277271
id_166,56.668244
id_167,55.626148
id_168,10.541488
id_169,22.744403
id_170,29.413613
id_171,28.038215
id_172,30.028217
id_173,40.754592
id_174,83.828285
id_175,55.711417
id_176,18.293005
id_177,22.218056
id_178,54.913239
id_179,26.786310
id_180,16.973575
id_181,28.800735
id_182,26.136963
id_183,28.111551
id_184,7.348497
id_185,29.725771
id_186,35.366304
id_187,47.195590
id_188,73.328950
id_189,54.495457
id_190,7.388614
id_191,25.478917
id_192,20.451715
id_193,28.322042
id_194,25.557121
id_195,16.196590
id_196,15.272257
id_197,14.763540
id_198,24.976389
id_199,14.128571
id_200,9.759736
id_201,30.303247
id_202,34.562971
id_203,69.868518
id_204,2.204783
id_205,19.901276
id_206,55.089717
id_207,49.477882
id_208,20.219435
id_209,27.911255
id_210,48.377265
id_211,31.308151
id_212,31.245845
id_213,1.782473
id_214,14.329961
id_215,4.033288
id_216,51.527365
id_217,8.181313
id_218,28.606282
id_219,92.149367
id_220,50.840422
id_221,22.604810
id_222,35.863414
id_223,86.829565
id_224,34.751798
id_225,15.093140
id_226,12.126224
id_227,46.104180
id_228,31.090582
id_229,29.558526
id_230,8.970027
id_231,30.532826
id_232,3.018929
id_233,31.830428
id_234,59.427517
id_235,21.047875
id_236,16.363205
id_237,15.610041
id_238,11.540666
id_239,27.789095
id_240,27.038839
id_241,73.335489
id_242,32.826400
id_243,27.888530
id_244,59.861548
id_245,44.174944
id_246,37.460830
id_247,45.568765
id_248,14.896589
id_249,5.512993
id_250,15.567782
id_251,40.535984
id_252,12.602506
id_253,24.727998
id_254,20.671327
id_255,31.554121
id_256,36.691510
id_257,-0.528035
id_258,28.868196
id_259,40.973792
