id,value
id_0,38.658774
id_1,13.603116
id_2,6.630271
id_3,18.999610
id_4,26.668785
id_5,103.031495
id_6,25.904825
id_7,35.917286
id_8,41.084366
id_9,20.541126
id_10,27.715157
id_11,38.887519
id_12,34.833838
id_13,16.027132
id_14,25.697649
id_15,39.904111
id_16,31.487856
id_17,57.482322
id_18,22.648928
id_19,11.452259
id_20,30.780111
id_21,32.340579
id_22,-4.202046
id_23,43.544562
id_24,15.950981
id_25,14.347668
id_26,45.620007
id_27,34.736587
id_28,59.812011
id_29,18.337742
id_30,17.240711
id_31,43.275758
id_32,37.529572
id_33,34.271525
id_34,53.979057
id_35,36.519044
id_36,14.410773
id_37,43.765996
id_38,23.582156
id_39,3.800167
id_40,25.876166
id_41,9.140157
id_42,44.412791
id_43,30.076606
id_44,62.617145
id_45,38.584915
id_46,37.167322
id_47,22.755044
id_48,23.880004
id_49,64.742286
id_50,26.141906
id_51,49.217178
id_52,20.329982
id_53,30.948466
id_54,18.966630
id_55,43.680186
id_56,39.082450
id_57,26.018043
id_58,21.722901
id_59,13.376609
id_60,60.568549
id_61,83.791057
id_62,33.003765
id_63,24.577071
id_64,15.964206
id_65,40.593200
id_66,34.081081
id_67,12.350821
id_68,55.832771
id_69,5.239607
id_70,20.771343
id_71,19.513303
id_72,21.678871
id_73,18.433292
id_74,47.126853
id_75,63.852485
id_76,6.961680
id_77,37.616340
id_78,71.992300
id_79,40.301443
id_80,46.108992
id_81,20.726380
id_82,12.529468
id_83,44.638144
id_84,9.880995
id_85,10.573451
id_86,34.589772
id_87,84.998253
id_88,32.720922
id_89,45.432453
id_90,16.902931
id_91,63.885076
id_92,54.847573
id_93,8.571324
id_94,22.496511
id_95,26.077952
id_96,21.636602
id_97,1.975879
id_98,14.578379
id_99,40.324343
id_100,20.683490
id_101,46.590733
id_102,31.903021
id_103,37.815663
id_104,30.852569
id_105,20.388539
id_106,16.977456
id_107,38.044825
id_108,9.352193
id_109,67.467977
id_110,31.940477
id_111,63.142398
id_112,23.559640
id_113,24.724700
id_114,32.194559
id_115,33.928348
id_116,33.782966
id_117,23.824136
id_118,27.918722
id_119,46.230414
id_120,24.957551
id_121,35.145343
id_122,73.099938
id_123,3.805001
id_124,37.965052
id_125,5.532100
id_126,28.155580
id_127,15.136527
id_128,24.711574
id_129,47.288036
id_130,5.949224
id_131,46.323258
id_132,18.058912
id_133,7.049044
id_134,24.441327
id_135,32.113044
id_136,71.189970
id_137,88.331243
id_138,26.590165
id_139,53.256868
id_140,76.270711
id_141,19.196700
id_142,35.517384
id_143,31.185604
id_144,22.435296
id_145,13.678891
id_146,38.609282
id_147,43.793310
id_148,30.334428
id_149,12.342910
id_150,38.827108
id_151,36.406226
id_152,61.784872
id_153,25.703726
id_154,10.423425
id_155,62.755759
id_156,12.105438
id_157,25.486807
id_158,40.113578
id_159,23.651562
id_160,13.633405
id_161,96.655779
id_162,53.198558
id_163,33.979929
id_164,36.123918
id_165,31.796477
id_166,55.796419
id_167,54.876524
id_168,10.468404
id_169,22.445373
id_170,31.329275
id_171,29.406672
id_172,29.254469
id_173,39.186035
id_174,81.907254
id_175,54.900704
id_176,19.730671
id_177,19.292681
id_178,56.635773
id_179,23.433520
id_180,15.846436
id_181,28.679331
id_182,27.343187
id_183,27.244024
id_184,5.283186
id_185,28.035138
id_186,34.732863
id_187,46.502778
id_188,71.888702
id_189,53.506505
id_190,8.178348
id_191,25.634251
id_192,20.917589
id_193,27.151733
id_194,26.254034
id_195,17.349210
id_196,15.936454
id_197,15.000747
id_198,24.627603
id_199,13.453422
id_200,10.359529
id_201,30.174932
id_202,35.382091
id_203,69.139118
id_204,0.694180
id_205,19.954253
id_206,66.186139
id_207,49.854324
id_208,18.024383
id_209,29.908781
id_210,47.643274
id_211,32.069628
id_212,29.297843
id_213,1.044431
id_214,14.316305
id_215,4.546798
id_216,51.132463
id_217,7.821064
id_218,28.289543
id_219,86.742136
id_220,51.027745
id_221,22.681187
id_222,36.945607
id_223,84.113793
id_224,33.562114
id_225,14.544544
id_226,13.457460
id_227,47.002620
id_228,32.377405
id_229,30.575139
id_230,7.797815
id_231,30.299771
id_232,3.463633
id_233,30.900195
id_234,60.216168
id_235,20.624766
id_236,17.717139
id_237,16.292646
id_238,11.452006
id_239,27.613970
id_240,25.850524
id_241,74.220446
id_242,31.476615
id_243,28.480742
id_244,60.452430
id_245,43.570891
id_246,37.548246
id_247,45.345243
id_248,14.634916
id_249,5.065820
id_250,15.715517
id_251,40.718023
id_252,12.372794
id_253,23.304567
id_254,20.524490
id_255,33.174744
id_256,36.070604
id_257,2.353213
id_258,29.246964
id_259,41.223420
